user_id,text,LABEL
8.49615e+17,"""non dobbiamo curare solo le anime, ma anche la popolazione e della città;"" #bonaventurasecusiocronistadipace",0
8.49615e+17,bonaventura secusio #pastore della #anima,0
8.49615e+17,#bonaventurasecusio,0
8.49615e+17,#conferenza2018 #portatore di #pace,0
8.49615e+17,#lastoria di #bonaventurasecusio #figliodicaltagirone #portatore di #pace,0
8.49615e+17,,0
8.49615e+17,,0
8.49615e+17,#conferenza2018 #pace #bonaventurasecusiocronistadipace #figliodicaltagirone,0
8.49615e+17,#bonaventurasecusiocronistadipace #conferenza,0
8.49615e+17,ricordiamo #bonaventurasecusio #autoredellapace,0
8.49615e+17,400° anniversario dalla morte di #bonaventurasecusio #figliodicaltagirone,0
8.49615e+17,continuate a seguirci qui #bonaventurasecusiocronistadipace #conferenza #pace #seminario #giornalistico,0
8.49615e+17,la #pace con la #diplomazia #bonaventurasecusiocronistadipace,0
8.49615e+17,iniziamo la #conferenza e del ii° seminario giornalistico su #bonaventurasecusiocronistadipace,0
8.49615e+17,,0
8.49615e+17,,0
8.49615e+17,in preparazione... #bonaventurasecusiocronistadipace #conferenza,0
8.49615e+17,"le ""forme del cinema"" ; contro ogni barriera #oscars90 #oscar2018 #cinema #guillermodeltoro #shapeofwater",0
8.49615e+17,aspettando il 24 marzo #bonaventurasecusiocronistadipace #bonaventurasecusio #pace #marzo #conferenza,0
8.49615e+17,non sai che percorso di studi intraprendere dopo il liceo?troverai alcuni consigli qui:,0
8.49615e+17,"cominciare il fatto storico: la ""questione meridionale""",0
8.49615e+17,questo è l'account twitter ufficiale della redazione del @secusionline imminente apertura del sito! #secusionline,0
2536603159.0,#prayforlasvegas,0
2536603159.0,the winter olympics are coming: u.s. olympic hopefuls take the throne,0
2536603159.0,ice skater karen chen living dream with kristi yamaguchi,0
2536603159.0,#patrickchan,0
2536603159.0,,0
2536603159.0,"hello,valentine's day！",0
2536603159.0,@karebearsk8 楷雯，妳在中國也有了好多冰迷了哦，weibo上都有冰迷會了👏😀,0
2536603159.0,satoko😢😢😭😭,0
2536603159.0,@pchiddy happy birthday!,0
2536603159.0,"people who are highly grateful try to remain calm and light, even in a stressful situation.",0
2536603159.0,i am now out of hospital and well on the way to recovery.,0
2536603159.0,intense pain…so hard……,0
2536603159.0,你好 twitter! #我的第一条推文,0
7.5e+17,i want it all or not at all.,0
8.52863e+17,"$cpc nice chart, will come back the same $zcl... thanks god! btc-cpc $cpc #cpc qua @bittrexexchange",0
8.52863e+17,good price for hold long-term! btc-aby $aby #aby qua @bittrexexchange,0
8.52863e+17,"bitcoin: it is down? normal! bcs, it is the same altcoin...!",0
8.52863e+17,btc-zcl $zcl #zcl qua @bittrexexchange,0
8.52863e+17,,0
8.52863e+17,$adt and $xel... cheap price... nice chart...!!!,0
8.52863e+17,,0
8.52863e+17,,0
8.52863e+17,"channel_crypto: - info, analytics, signal... cryptocurrency. - it's free 1.: 2.:",0
8.52863e+17,#anhhosomoi,0
8.52863e+17,,0
2891251371.0,,1
2891251371.0,,1
2891251371.0,why does the #repscot intro have shots of westminster in it? oh and why is everyone interviewed a belter? 😂,1
2891251371.0,what a strike! #scotland,1
2891251371.0,#tune mazzy star - halah (live) via @youtube,1
2891251371.0,"give him £350,000 a week! paul pogba 2015 ● dribbling ● goals ● passes &amp; defensive skills ||hd|| via @youtube",1
2891251371.0,amazzzzing goal - paulinho!!!!!,1
2891251371.0,"richard ashcroft - she brings me the music, on your own &amp; the drugs don'... via @youtube",1
2891251371.0,,1
2891251371.0,a cool video,1
2891251371.0,a cool video,1
2891251371.0,[39 min] oasis - lock the box - intervista completa a liam e noel (sotto... via @youtube,1
2891251371.0,retro weed: 10 strains from the '90s you don't see anymore via @sharethis,1
2891251371.0,belter!,1
2891251371.0,quality,1
2891251371.0,the third and final purpose of jade helm,1
2891251371.0,,1
2891251371.0,"haha, well bright!",1
1.04892e+18,putting labels on humans and calling them minorities is not #racist. giving minorities special treatments is #equality. #believeallwomen is not #sexist. #liberallogic #liberalismisamentaldisease,0
1.04892e+18,#elizabethwarrensowhite #elizabethwarren #elizabethwarrenssowhite,0
1.04892e+18,#elizabethwarren #elizabethwarrensowhite #elizabethwarrenssowhite #bluewave #resist,0
1.04892e+18,hmm.. not bad for a b class actor! 😂 #believesurvivors #believeallwomen fuck #metoo #metoodebate #feminismiscancer #christineblasleyford,0
1.04892e+18,"don't want to be mean.. but.. i'm sure most americans don't know how much 1/1024 is, and think its a very large number.. 😂 #elizabethwarrenssowhite #elizabethwarren #votered",0
1.04892e+18,so the same media who say that two x chromosomes don't make you a woman now say that a native american ancestor 10 generations ago makes you native american. #elizabethwarrensowhite #elizabethwarren,0
1.04892e+18,"woman's indefinitely overtook men's in the past years. paternity fraud is on uprise, estimated that every 12th child is raised by the non biological father without their knowledge. how can we believe all woman? woman are dangerous! #feminismiscancer fuck #metoo #believeallwomen",0
1.04892e+18,i bet putin will be blamed for the #npc meme! 😂,0
1.04892e+18,#feminismiscancer #metoo #feminist #himtoo,0
1.04892e+18,"false rape accusations should be punished! woman are the best liars and cheats, woman infidelity is higher than men's. why should we believe these woman? fuck: #metoo #feminismiscancer",0
1.04892e+18,#metoo movement took away the voice from real rape victims and gave it to snowflakes who regret their slutty youth. #feminismiscancer,0
482770516.0,"@killermike ""it could all be over tomorrow, kill our masters and start again"" those words will resonate with me for eternity.",0
482770516.0,@mrchuckd the indy show was 2 sick! never seen artists who were as into the audience as the audience was into them. power to the people!,0
1.0402e+18,millie bobby brown what the fuck with drake ? 😕😕😡,1
1.0402e+18,seaweed at florence 😆,1
1.0402e+18,neil walker arrgggghhh,1
1.0402e+18,illinois school wow great idea nice concept ☺,1
1.0402e+18,#ios12 like ??,1
1.0402e+18,justin bieber a u.s. citizen who cares ?,1
1.0402e+18,edmonton snow day ☺☺☺☺ mid september,1
1.0402e+18,couples costume halloween ☺☺,1
1.0402e+18,does ohio state exist ?,1
1.0402e+18,just got the pre-order #iphonexsmax,1
1.0402e+18,childish gambino gay ☺☺☺☺☺,1
1.0402e+18,,1
1.0402e+18,iphone xs and iphone xs max pre-order ☺ 2am #iphonexs pre-order #iphonexsmax pre-order 2am can't wait finally september 2018 ☺☺☺☺,1
1.0402e+18,,1
1.0402e+18,#nyprimary andrew 😝😝😝😝,1
1.0402e+18,#nba #rip lorenzen wright 😭😭😭😭😭😭,1
1.0402e+18,#bostongasexplosion 😦😦😦😦 east coast in danger #whathappened boston ?,1
1.0402e+18,#bb20 julie chan-moonves 😆😆😆😆,1
1.0402e+18,#nyprimaries who voted andrew ? 😠😠😠😠,1
1.0402e+18,#florencehurricane in god we trust 😔,1
1.0402e+18,no such thing,1
1.0402e+18,feels great to be back in tennessee ☺☺☺☺☺,1
9.70863e+17,a storm is coming ...,1
9.70863e+17,"life is not a problem to be solved , but a reality to be experienced -",1
9.70863e+17,#newprofilepic,1
9.70863e+17,#newprofilepic,1
9.70863e+17,,1
9.70863e+17,❤️❤️🔥,1
9.70863e+17,the only thing worse than being blind is having sight but no vision. ~helen keller,1
9.70863e+17,#newprofilepic,1
9.70863e+17,we wish all kashmiri pandits a happy zarma satam. hindus of kashmir celebrate the arrival of shri krishna by observing fast &amp; prayers on the seventh day of the bhadra krishana paksh. we wish you all a very happy janamashtam. #peace,1
1.04236e+18,#quoteoftheday,0
1.04236e+18,have a great weekend everyone!,0
1.04236e+18,good morning! #quotesoftheday,0
1.04236e+18,"check it out! nuraslina zainal abidin, ceo of iac was on the sun daily! 🤩",0
1.04236e+18,"ceo of iac, nuraslina zainal abidin attended apec workshop: peer review on public consultation initiatives 2018 #throwbackthursday",0
1.04236e+18,"ceo of iac, nuraslina zainal abidin engage with kpkt on home sharing economy platform #throwback",0
1.04236e+18,"#tb our ceo, nuraslina zainal abidin was invited to apec 11th conference on good regulatory practice (grp11) 2018",0
1.04236e+18,dnex identifies five growth areas - business news | the star online via @staronline,0
1.04236e+18,dnex perkemas perniagaan,0
1.04236e+18,dnex expects up to rm21mil revenue from sub-contract - business news | the star online via @staronline,0
1.04236e+18,"trading ideas: genting, dnex, mmhe, axiata, alam maritim - business news | the star online via @staronline",0
1.04236e+18,‘genaxis has a lot of growth potential’ - the edge markets,0
1.04236e+18,dnex buys consultancy firm for rm10mil - business news | the star online via @staronline,0
1.04236e+18,good morning!,0
1.04236e+18,we can't save what we can't see,0
1.04236e+18,"so, malaysia have a new governement right!",0
1.04236e+18,go to our official website to get more information!,0
1.04236e+18,meet our leaders!,0
1.04236e+18,we walk the talk,0
1.04236e+18,"the key to our approach is vision creates motivation, which then leads to innovation, this is in line with our vision as an internationally reputable and trusted consulting and technology service provider at regional level",0
1.04236e+18,we are partners in growth with years of public and corporate experience distilled into knowledge and insight. this is our strength,0
1.04236e+18,innovation associates consulting (iac) is innovators and trusted advisors.,0
1.04236e+18,we are innovators!,0
1.01668e+18,lebese_03 🔥🔥🔥,0
1.01668e+18,seriti football tournament 2k18 '18 champions,0
1.01668e+18,seriti football tournament 2k18,0
1.01668e+18,@ardaturan,0
1.01668e+18,#diemannschaft @mterstegen1 @mbfussball_en,0
1.01668e+18,@mbfussball_en @die mannchaft,0
1.01668e+18,marcelo_12,0
1.01668e+18,#gl_17 @georgelebese @masandawana,0
1.01668e+18,,0
1.01668e+18,thomas müller,0
1.01668e+18,#upthebucs! i am supporting orlando pirates in the #sowetoderby - live on @supersporttv! #ssdiski #absaprem,0
1.01668e+18,,0
1.01668e+18,lebese_03,0
1.01668e+18,#copa2k18final clapham vs transnet school of excellence,0
1.01668e+18,#copa2k18,0
1.01668e+18,,0
1.01668e+18,eix mnate felar sgela🔥👌,0
1.01668e+18,#psl2k18 @orlandopirates @adidasza,0
1.01668e+18,,0
1.01668e+18,,0
1.01668e+18,never tell your problems to anyone...20% don't care and the other 80% are glad you have them🙄👍,0
1.01668e+18,👌🔥,0
1.01668e+18,kg_11,0
1.01668e+18,@juventusfc @cristiano @cronaldo7_fanz,0
1.01668e+18,bongani nkone_01,0
1.01668e+18,gshs football academy🔥⚽,0
1.01668e+18,gshs football academy⚽,0
1.01668e+18,🔥slow🔥,0
1.01668e+18,🔥mbappé_07🔥 @kmbappe @psg_english,0
1.01668e+18,the brazillians💥⚽👆,0
1.01668e+18,,0
1.01668e+18,,0
1.01668e+18,#bloodmooneclipse2018,0
1.01668e+18,,0
1.01668e+18,,0
1.01668e+18,#orlandopirates @orlandopirates @adidasza @carlingblacklabel,0
1.01668e+18,#mesutözil,0
1.01668e+18,,0
1.01668e+18,mthokozisi balakazi_12 keita's future is 100% bright👌💥,0
1.01668e+18,#amajimbos,0
1.01668e+18,#kaizerchiefs @vaal finest,0
1.01668e+18,#academyleague18 coming🔜,0
1.01668e+18,copa-coca-cola cup 2k18,0
1.01668e+18,#generalsmuts2k18 @copa-coca-cola cup18,0
1.01668e+18,#iniestademiotravida,0
1.01668e+18,#leonschuster @mbaureloaded@leonschuster,0
1.01668e+18,#mesutozil1088 @mesutozil1088 @diemannschaft_,0
1.01668e+18,,0
1.01668e+18,,0
1.01668e+18,#lockdown @mzansimagic,0
1.01668e+18,#lockdowns3 @lockdown@mzansimagic,0
1.01668e+18,,0
1.01668e+18,#soccer2k18 coach thulani👌👏⚽🔥💥,0
1.01668e+18,augustinemahlonoko @orlandopirates @vodacomsoccer,0
1.01668e+18,#orlandopirates augustine mahlonoko,0
1.01668e+18,#kfc ⚽😂,0
1.01668e+18,#2k18,0
1.01668e+18,when you're honest from the beginning you don't have to lie to cover up the lie you already told. honesty is always the best policy.✊,0
1.01668e+18,to be yourself in a world that is constantly trying to make you something else is the greatest accomplishment.,0
1.01668e+18,tata madiba 2k18=100,0
1.01668e+18,#mandela100,0
1.01668e+18,#mandela100,0
1.01668e+18,#unleashthebigdog roman empire,0
1.01668e+18,,0
1.01668e+18,sharpeville my kas'✊✌,0
1.01668e+18,🔥🔥🔥,0
1.01668e+18,football neh....my yonkinto⚽,0
1.01668e+18,ntwana yam' bafwetho...yah neh👌👏💥 #2k18,0
1.01668e+18,#sjava 🔥🔥🔥,0
1.01668e+18,#ntwana yam' kgotso mpala👏💥,0
1.01668e+18,#schooldays2k18 lebese no bayano,0
1.01668e+18,#cuteboy ntwana yam'👌✊,0
1.01668e+18,#fun hii sgela👌😉,0
1.01668e+18,#troublemakers tre' n lebese,0
1.01668e+18,#schooldays 2k18,0
1.01668e+18,#schooldays2k18 lebese_03,0
1.01668e+18,#funtime2k18 lebese n burton,0
1.01668e+18,#schooldays lebese_03,0
1.01668e+18,#mbappé_10 world cup champion👊,0
1.01668e+18,#truelove,0
1.01668e+18,#distractionboys yasho✊,0
1.01668e+18,#dolly_07 kd_07,0
1.01668e+18,#ba2cada nnete felar bafweth',0
1.01668e+18,#mandelalecture mr obama,0
1.01668e+18,#diemannschaft 🇩🇪🔥🔥🇩🇪,0
1.01668e+18,#brothers,0
1.01668e+18,#twins tshepo le tshepang😛👌,0
1.01668e+18,nnete felar,0
1.01668e+18,ntwana yam'👌✊,0
1.01668e+18,#diemannschaft grob die hünde,0
1.01668e+18,#cadamgaga die man wantlatsa👊,0
1.01668e+18,#generalsmutshighschool sgela saka bafwetho👌😉,0
1.01668e+18,#fifaworldcup2018 eix rona majita a ratang diski...nou dilas ke flop felar😢⚽ worldcup retlae bona ka '22,0
1.01668e+18,#mandelalecture barack obama,0
1.01668e+18,#mandeladay2018 nou dilas we 're celebrating tata's birthday👌,0
9.97131e+17,so true😘,0
9.97131e+17,so very true...,0
9.97131e+17,hi @scottja52488289 thanks for the follow,0
9.97131e+17,hi!@kizito85 thanks for the follow,0
9.97131e+17,"you owe yourself that. .. its abstract,you cant buy it.♡☆",0
9.97131e+17,it begins with me♡☆°•,0
9.97131e+17,hey! @mannyloveankh thanks for follow,0
53392622.0,在银川,0
53392622.0,这个经济数据。。。,0
53392622.0,哈哈哈,0
53392622.0,,0
53392622.0,,0
53392622.0,南京,0
53392622.0,,0
53392622.0,南京街头漫步，看到名人故居。,0
53392622.0,"ge apple, who is the next?",0
53392622.0,时代变迁。。。,0
53392622.0,高油价的原因,0
53392622.0,去台北？,0
53392622.0,国庆节快乐！,0
53392622.0,高效开会才行。,0
53392622.0,总有神人在,0
53392622.0,怀念慕尼黑啤酒节。,0
53392622.0,,0
53392622.0,在祖先的土地上流浪。。。,0
53392622.0,60th anniversary of ningxia province,0
53392622.0,new maevel x...,0
53392622.0,marvel x,0
53392622.0,学习型组织,0
53392622.0,破纪录瞬间。,0
53392622.0,,0
53392622.0,新的马拉松世界纪录！2：01：40。,0
53392622.0,最佳电影,0
53392622.0,,0
53392622.0,新疆？,0
53392622.0,6、it巨头日子难过，政策风险加大，新的盈利点难找，模式创新和人口红利走到尽头后，技术创新很难找到感觉。,0
53392622.0,3、金融去杠杆后开始去产能，金融从业者严重供过于求，民营资本未来与金融业无缘；4、传统金融利益链条被彻底打破，金融高歌猛进时代结束，新的机会在零售金融和科技金融；5、政府财政仍捉襟见肘，土地财政和借新还旧两大模式难以为继，招商引资压力很大；6、it巨头日子难过，政策风险加大,0
53392622.0,一个投行从业人员的感悟：6天6城北京-上海-延安-西安-深圳-合肥-北京，见了国企民企政府金融机构一线调研几点感受：1、整体形势不容乐观，各行均信心低落，悲观气氛浓厚，经济冷政zhi更冷；2、国进民退现象明显，上市公司大股东消灭不少，上游资源型国企盈利情况创历史新高，下游压力较大,0
53392622.0,涨跌互现。,0
53392622.0,这是涨的,0
53392622.0,趣头条上市，大涨了不少，恭喜！,0
53392622.0,每天都有新闻，热点转换太快。,0
53392622.0,近期股市。,0
53392622.0,看多pdd,0
53392622.0,不要怀疑,0
53392622.0,阴天，感觉一切都会好起来的。,0
53392622.0,朋友圈里有妹子发“m 512，三天，我吃药”是啥意思？,0
53392622.0,昨天惊心动魄，nio大涨一倍。,0
53392622.0,,0
53392622.0,天下大势,0
53392622.0,美景。,0
53392622.0,国富民穷。,0
53392622.0,nio上市。,0
53392622.0,,0
53392622.0,9.13，苹果新产品。,0
53392622.0,夜幕降临。,0
53392622.0,road of hope,0
53392622.0,new hope. 2018.9.12,0
53392622.0,准备出发去机场。再见，柏林；再见，德意志。,0
53392622.0,在康斯坦茨。,0
53392622.0,昨天一路向北。,0
53392622.0,德国开车流水账。d4:9.30，上午林道游览，中午赶到meersburg游览，下午康斯坦茨游览；之后4点40经斯图加特开到纽伦堡，400多km，全天600km。,0
53392622.0,德国开车流水账。d1:9.27，无忧宫出发，下午经停纽伦堡，晚上到慕尼黑，500多km；d2:9.28，上午游览慕尼黑，中午出发去基姆湖国王湖晚上8点返回，往返400km左右；d3:9.29，上午出发中午到楚格峰，登顶喝啤酒，下午4点半赶到新天鹅堡，7点赶往林道，全天200多km,0
53392622.0,慕尼黑啤酒节。,0
53392622.0,国王湖。,0
53392622.0,从新市政厅往下看。#玛丽安广场#慕尼黑,0
53392622.0,munich的地铁，比柏林新多了。,0
53392622.0,munich市政厅，玛丽安广场。,0
53392622.0,出发去玛丽安广场，慕尼黑啤酒节。,0
53392622.0,美丽的德国南部，高山，湖泊，城堡。#巴伐利亚#德国,0
53392622.0,德国经济南部比北部明显发达。默克尔连任后会往哪里走？,0
53392622.0,菩提树下大街的沿途。9.25,0
53392622.0,纽伦堡皇帝堡的建成过程。#德国,0
53392622.0,munich慕尼黑啤酒节。#德国,0
53392622.0,纽伦堡的皇帝堡。地势很像布拉格的布局。#欧洲建筑,0
53392622.0,修缮中的圣塞巴尔德教堂。#德国,0
53392622.0,纽伦堡圣诞广场的美泉。#纽伦堡,0
53392622.0,转：facebook旗下类似微信的通讯服务whatsapp目前已被中国屏蔽，无法发送接收消息，无法连接服务器。该应用使用加密服务，发送和接收消息均采用端对端加密，无法被监听。#19大,0
53392622.0,纽伦堡皇帝堡。#欧洲历史,0
53392622.0,德国🇩🇪双头鹰的来源早就11世纪就开始了。#纽伦堡,0
53392622.0,,0
53392622.0,开心生活。,0
53392622.0,纪念历史，勿导覆辙。,0
53392622.0,柏林的历史，世界近100多年的历史。,0
53392622.0,nike的抢镜，赞助的选手拿了第一名。#berlin marathon,0
53392622.0,成绩刻在手环上。#柏林马拉松,0
53392622.0,柏林马拉松成绩，报纸刊登。9.25,0
53392622.0,小雨中的berlin,0
53392622.0,今天开车南下去慕尼黑。,0
53392622.0,,0
53392622.0,柏林马拉松完赛！,0
53392622.0,2017年9月21日下午，到柏林。,0
53392622.0,at abu dhabi,0
53392622.0,coming soon,0
53392622.0,再上来看一下,0
53392622.0,,0
53392622.0,抄底的机会来了。,0
53392622.0,股市的股灾。,0
53392622.0,,0
53392622.0,,0
53392622.0,,0
53392622.0,雨后在上海,0
53392622.0,这是哪里？,0
53392622.0,uber打船。,0
53392622.0,6.17,0
53392622.0,,0
53392622.0,,0
53392622.0,,0
53392622.0,,0
53392622.0,市发改委,0
53392622.0,刀削面机器人。,0
53392622.0,期待！,0
53392622.0,back to china！,0
53392622.0,哈哈,0
53392622.0,lbj，return of the king！@kingjames,0
53392622.0,bye，dallas！,0
53392622.0,超级巨星决定一切。,0
53392622.0,小牛的主场边上看第三场总决赛。,0
53392622.0,at dallas,0
53392622.0,"waiting at midland airport. everything here is about oil field, and there is nothing else in midland.",0
53392622.0,in midland,0
53392622.0,孤星共和国。,0
53392622.0,from boston to midland,0
53392622.0,dallas,0
53392622.0,haha,0
53392622.0,harvard universuty,0
53392622.0,今天冠军杯结果会如何,0
53392622.0,,0
53392622.0,,0
53392622.0,,0
53392622.0,,0
53392622.0,,0
53392622.0,,0
53392622.0,,0
53392622.0,mit,0
53392622.0,aa的logo换了。,0
53392622.0,回来了,0
53392622.0,back to boston，very nice！,0
53392622.0,cable is ready now!,0
53392622.0,"sept. 17th, 2012",0
53392622.0,"bibigo, westwood, la",0
53392622.0,"happy everyday, everyone.",0
53392622.0,"7.18, a new week.",0
53392622.0,今晚去跑步。,0
53392622.0,come back again.,0
53392622.0,"10km wuxi, coming!",0
53392622.0,"keep running! june 25, wuxi.",0
53392622.0,coming again!,0
53392622.0,"the time is now. mavericks, go go go!",0
53392622.0,what a f... day!,0
53392622.0,豁然开朗。,0
53392622.0,油价下一个目标：8.5元。,0
53392622.0,"dallas, won again.",0
53392622.0,good morning.,0
53392622.0,"maanshan-nanjing-hangzhou=shenzhen-guangzhou-shanghai, 上周。",0
53392622.0,期待小牛大胜。,0
53392622.0,广州归来。,0
53392622.0,新年新气象。,0
53392622.0,@fremont.,0
53392622.0,"at sf, at denver",0
53392622.0,sh-sf-denver,0
53392622.0,今天早上，很好的开始。新年新气象,0
53392622.0,古今多少事，都付笑谈中,0
53392622.0,邮政的ems就是个悲剧，昨天早上南京发出，今天晚上还没有送到上海。这样的速度实在无语了。,0
53392622.0,双鱼的今日运势，太准了。收了一笔借款。,0
53392622.0,美国宇航局在北京时间今天凌晨3时举行的新闻发布会上宣布，研究人员在加利福尼亚莫诺湖进行的试验首次发现，地球上的微生物也可以利用有毒的化学元素砷生长、繁殖。这种微生物在其细胞成分中以砷取代了磷。,0
53392622.0,2018 俄罗斯 2022 卡塔尔,0
53392622.0,fanfou is coming back.,0
53392622.0,"that's a long dream, sad and black.",0
53392622.0,人生不如意，十有八九。,0
53392622.0,怒放，演唱会,0
53392622.0,感冒第4天。。。,0
53392622.0,有个人说到了鼓浪屿,0
53392622.0,居然无需面签就过了，rp 啊 rp,0
53392622.0,豆瓣上有人问：有没有结局是坏人取得胜利的电影？答：建国伟业。,0
53392622.0,2010年9月22日（美国当地时间）温家宝总理在纽约与美国华文媒体和港澳媒体负责人进行座谈，再次强调了“政治体制改革”的重要性。温说：“关于政治体制改革，我曾经讲过，经济体制改革如果没有政治体制改革的保障，也不会彻底取得成功，甚至已经取得的成果还会得而复失。”,0
53392622.0,2010年8月21日温家宝总理在深圳发表题为《只有坚持改革开放，国家才有光明前途》的讲话。谈到“不仅要推进经济体制改革，还要推进政治体制改革。没有政治体制改革的保障，经济体制改革的成果就会得而复失，现代化建设的目标就不可能实现。”,0
53392622.0,智利矿工今日出井。,0
53392622.0,金正日长子金正男受访：个人反对“三代世袭”,0
53392622.0,王乐泉亲自赴辽宁，拟押刘晓波回京关押进秦城监狱,0
53392622.0,“小月月”炒作揭秘 幕后女主角竟是美女作家,0
53392622.0,转：晨报 上海市民为买二套房假离婚现象增多。这片神奇的土地上，每天都在上演奇迹。,0
53392622.0,"nnd,闵行总是出神人。凤姐够吗？小月月够吗？",0
53392622.0,oct. 14 少林寺，我来了。,0
53392622.0,谁用过twitter for iphone?,0
53392622.0,重读国富论。深刻了解，慎重思考。,0
53392622.0,"oct. 8, 又一个中国人获得诺贝尔和平奖。",0
53392622.0,7月，酷热天气，酷热出差。,0
53392622.0,暴雨天回家，双跳灯无数。,0
14118686.0,tell what you know and stop telling us how we should feel about it. #fixjournalism,0
14118686.0,isn’t it interesting that jussie smollett intended to expose an imagined prejudice in the other tribe and instead ended up exposing a real one in his own?,0
14118686.0,i post my feelings about how things should be as though they are ubiquitous facts and i won’t be bothered with the broader implications of how that doesn’t work for a civilization at large. #imtheradicalleft,0
14118686.0,i’m the governor (@nygovcuomo) and my brother (@chriscuomo) runs the news and we are always fair and honest! #imtheradicalleft,0
14118686.0,i make $12.50/hr and i give it all to @berniesanders because that’s the smart thing to do for our future! #imtheradicalleft,0
14118686.0,i love waiting in line for bread. and @berniesanders thinks that’s awesome! #imtheradicalleft,0
14118686.0,"i support @senkamalaharris because she knows precisely, and conveniently, when it’s important to rush to judgement (kavanaugh) and when it’s appropriate to wait for facts (smollett). #imtheradicalleft",0
14118686.0,i celebrate the murder of unborn children because #imtheradicalleft,0
14118686.0,i’m a whining piece of shit that thinks the world owes me something and i will play the victim until i get it (e.g. jussie smollett) #imtheradicalleft,0
14118686.0,this is like batting away flies #imtheradicalleft,0
14118686.0,hey guys.. i just went out into the real world for a couple hours and realized nobody actually cares about any of this twitter/political/media shit. it was kinda nice. i think i might go try and live there for awhile again.,0
14118686.0,"journalists on #covingtoncatholic and #jussiesmollethoax: ""we all need to learn.."" meaning, they haven't learned a damn thing and they'll do it again because they refuse to hold themselves accountable. oops .. mistakes will happen, the lines are blurred, yadyadyada @brianstelter",0
14118686.0,gotta love all the media and pols urging everyone else to “take a step back and wait for the investigation to conclude” in #jussiesmolletthoax after they all rushed out and called maga hats klan masks 30 seconds after they first heard the story.,0
14118686.0,"folks, last night i was attacked by two progressive non-binaries who put a vr mask over my head which displayed only @cnn chyrons as they shouted “the green new deal is absolutely practical you cis wh*t* h*t*ro!” i’m completely traumatized. welcome to 2019 america.",0
14118686.0,"the jokes about klobuchar mistreating her staff are funny, but honestly, these millennial progressive socialists deserve a slap in the face more often than they receive them. makes me like klobuchar even more.",0
14118686.0,"remember balloon boy, when @cnn used to uncover hoaxes instead of propagate them? #jussiesmollethoax",0
14118686.0,"why we should all be grateful (and giddy) for the jussie smollett ""attack"" @feministabulous @secupp @brianstelter",0
14118686.0,#journalism will get better the moment journalists collectively decide it's better to start doing a good job instead of defending the poor job they have been doing. stop talking to trump. stop making your case. do your job well and the case will be made.,0
14118686.0,"it's hilarious when ""journalists"" block you for being a troll. like omg?! where am i gonna get my bs from now? there's only 260m+ people spewing this crap on this platform alone, how will i survive without reading your nonsense? @page88 @notreallyjcm etc.. lols",0
14118686.0,"""hey guys, there's a story that might be about racism down here!"" journalists be all...",0
14118686.0,good news for all: the discrepancy between journalists demanding apologies and issuing them has tightened significantly in the last month. i think that's something we can all be proud of.,0
14118686.0,#nationaldrinkwineday is everyday when you are a journalist. yay twitter!,0
14118686.0,"check out a couple of these top free journalism schools in the u.s.: ""i went to twitter university and got a job at @buzzfeed within hours!"" - actual journalist, 2019",0
14118686.0,"jussie smollett case a big win for #journalism. right up there with covington, kavanaugh, and thousands of other great works of the last 3 years. the profession really woke up strong and alert from that 8 year nap between 2008-2016.",0
14118686.0,jussie smollett to host the oscars.,0
14118686.0,did y'all catch that hilarious #snl skit about the fake jussie smollett attack and how the liberal media and politicians ate it all up?! @alecbaldwin as bother suspect a was pure comedic genius! keep up the good work there #30rock,0
14118686.0,i love how “journalism” as an industry is soooo respected that every half-baked poster on every half-baked social media channel advocating on its behalf thinks they are one.,0
14118686.0,alexandria ocasio-cortez sucks. she’s a miserable loudmouth millennial dembot who recites howard zinn’s political philosophy as her own just like that douchebag matt damon blew up at the bar in good will hunting.,0
14118686.0,"please mainstream media, tell me more about what #snl had to say about politics last night. i don’t watch, but continue to feel free to assume i do care.",0
14118686.0,the twitter society of star-belly sneetches is crumbling. #schadenfreude,0
14118686.0,"who are we socially lynching today, #democrats, my dear party of hope and justice?",0
14118686.0,"does anyone on social media stop to think why they give sh!t what meal the white house serves the cfb champions? i repeat, why the fu(|&lt; do you care? why do you care if the players get college degrees? why do you care if they get paid by a booster? why why why? #clemsonwhitehouse",0
14118686.0,"everything you read on social media, pumped out ad nauseam by the propoganda machines at abc, nbc, cbs, fox, cnn to name a few, it all makes you more stupid. not more informed, but merely accounted for and more controllable. your outrage was manufactured by them for them.",0
14118686.0,what's your muthafuckin' problem? a) a congresswoman calling the potus a motherfucker b) muthafuckas mad that a congresswoman called the potus a motherfucker c) the fact you waste you sorry-ass muthafuckin' life on social media thinking that you're doing something important?,0
14118686.0,"if any idiot representative from your state volunteers to weaken your state's voice, influence and ultimately it's citizen's rights by voting to abolish the electoral college, that person is horrible at their job which is to represent you! new yorkers feel free to disagree.",0
14118686.0,social media dies in 2019,0
3433826830.0,rik shaw - bounc'd podcast 37 via @youtube,1
3433826830.0,i got sorted into ravenclaw in the official @wizardingworld sorting ceremony. #housepride,1
3433826830.0,now! that's what i call bounce - volume 8 - dj nickiee via @youtube,1
3433826830.0,kritikal mass july mix via @youtube,1
3433826830.0,kritikal mass - summer rain via @youtube,1
